generation,best_fitness,avg_fitness,species_count
1,61.40000000000009,61.350000000000094,1
2,64.9,64.9,1
3,276.9999999999993,276.9999999999993,1
4,246.6999999999982,231.54999999999836,1
5,731.5000000000174,534.5500000000095,1
6,883.0000000000234,883.0000000000234,1
7,761.8000000000186,761.8000000000186,1
